Student_ID,Academic_Year,School_ID,District,Area_Type,Gender,Caste_Category,Standard,Family_Income_Level,Attendance_Rate,Distance_To_School_km,Academic_Performance,Student_Interest_Level,Transport_Available,Parental_Education,Midday_Meal,Internet_Access,Working_Student,Disability_Status,Family_Size,Mother_Education,Scholarship_Status,Dropout,Secondary_Level,Far_Distance,Low_Attendance,Risk_Score,Risk_Category,Alert_Flag,Dropout_Reason,Recommended_Action,Priority_Level
STU_GUJ_000296,2021,SCH_149,Banaskantha,Rural,Female,ST,10,Low,58.2,11.07,Low,High,No,Graduate,Yes,No,No,No,7,Illiterate,No,0,1,1,1,59,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_011457,2023,SCH_085,Bharuch,Urban,Female,SC,10,Very Low,55.3,17.94,Medium,Low,No,Illiterate,Yes,No,No,No,5,Illiterate,No,1,1,1,1,43,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_002255,2019,SCH_044,Ahmedabad,Tribal,Female,General,9,Low,55.9,24.68,Low,Medium,Yes,Illiterate,Yes,No,No,No,3,Illiterate,No,1,1,1,1,55,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_010281,2021,SCH_176,Ahmedabad,Tribal,Female,SC,9,Very Low,80.7,26.6,Medium,Medium,No,Primary,No,No,No,No,3,Primary,No,0,1,1,0,48,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_002358,2024,SCH_062,Vadodara,Rural,Male,OBC,10,Medium,51.7,9.76,High,Medium,Yes,Secondary,No,No,No,Yes,4,Secondary,No,1,1,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_001786,2020,SCH_042,Mehsana,Urban,Female,ST,2,Low,53.6,9.91,Low,High,Yes,Primary,No,Yes,No,No,3,Illiterate,Yes,0,0,1,1,33,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_009957,2021,SCH_143,Amreli,Rural,Female,General,12,Low,41.4,20.06,Low,Medium,No,Primary,No,No,No,No,4,Illiterate,No,0,1,1,1,62,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_000287,2024,SCH_109,Banaskantha,Rural,Female,OBC,5,Low,43.3,22.01,Medium,Medium,Yes,Primary,Yes,No,No,No,6,Illiterate,No,0,0,1,1,47,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_005740,2020,SCH_141,Bharuch,Rural,Male,OBC,11,Medium,80.1,10.18,Medium,High,No,Primary,Yes,Yes,No,No,8,Secondary,Yes,1,1,1,0,20,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_001759,2019,SCH_077,Mehsana,Urban,Female,General,7,Medium,70.5,22.73,High,Medium,Yes,Secondary,No,Yes,No,No,4,Secondary,Yes,0,0,1,0,25,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_004263,2024,SCH_106,Patan,Tribal,Male,OBC,7,Very Low,68.6,15.66,High,Low,No,Primary,Yes,No,No,No,4,Primary,No,1,0,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_001285,2020,SCH_032,Amreli,Urban,Male,General,5,Medium,93.8,5.33,Medium,Low,Yes,Secondary,Yes,No,No,No,6,Secondary,No,0,0,1,0,8,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_011850,2025,SCH_122,Sabarkantha,Urban,Female,General,5,Low,45.8,25.21,Medium,Medium,Yes,Secondary,Yes,Yes,No,No,2,Primary,Yes,1,0,1,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_005009,2023,SCH_138,Junagadh,Urban,Male,OBC,4,High,57.0,15.17,Low,High,No,Secondary,Yes,No,No,No,5,Secondary,Yes,0,0,1,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_010134,2020,SCH_012,Junagadh,Urban,Female,OBC,3,High,43.3,21.92,Low,Medium,Yes,Illiterate,Yes,Yes,Yes,No,3,Primary,No,0,0,1,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_007365,2021,SCH_034,Valsad,Rural,Male,General,11,High,92.4,21.45,Medium,High,Yes,Primary,Yes,Yes,No,No,8,Primary,Yes,0,1,1,0,22,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_005994,2019,SCH_149,Valsad,Tribal,Male,SC,2,Very Low,82.7,25.25,Low,Low,Yes,Secondary,No,No,No,No,6,Illiterate,No,1,0,1,0,40,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_011544,2021,SCH_041,Ahmedabad,Urban,Male,General,11,Medium,86.6,4.49,Medium,Medium,Yes,Illiterate,Yes,Yes,No,No,6,Secondary,No,0,1,0,0,17,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_008361,2024,SCH_145,Ahmedabad,Urban,Male,OBC,4,Low,72.9,15.19,Low,High,No,Illiterate,Yes,Yes,Yes,No,5,Illiterate,Yes,0,0,1,0,30,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006561,2020,SCH_134,Jamnagar,Urban,Male,ST,4,Medium,83.4,18.33,High,Low,No,Illiterate,Yes,No,No,No,5,Illiterate,No,0,0,1,0,27,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_008817,2024,SCH_134,Anand,Urban,Female,ST,9,Low,79.7,21.94,Medium,Medium,Yes,Illiterate,No,No,Yes,No,3,Primary,No,0,1,1,0,54,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_000550,2024,SCH_057,Sabarkantha,Urban,Male,OBC,9,Very Low,75.1,12.38,Low,High,No,Secondary,Yes,No,Yes,No,6,Secondary,No,0,1,1,0,56,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_002609,2025,SCH_067,Rajkot,Rural,Male,SC,12,Medium,75.1,11.92,Low,High,Yes,Primary,Yes,No,No,No,3,Illiterate,Yes,1,1,1,0,28,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_002621,2023,SCH_168,Surat,Rural,Female,OBC,12,Very Low,56.7,25.05,Medium,Low,Yes,Graduate,Yes,No,No,No,5,Primary,No,0,1,1,1,68,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_004238,2022,SCH_179,Vadodara,Urban,Female,OBC,9,Very Low,63.0,11.69,Low,Medium,No,Primary,Yes,No,No,No,7,Illiterate,Yes,0,1,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_005796,2022,SCH_115,Patan,Tribal,Female,OBC,9,Low,71.7,23.71,Low,Medium,Yes,Graduate,Yes,Yes,No,Yes,8,Secondary,Yes,0,1,1,0,43,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_008204,2020,SCH_170,Sabarkantha,Urban,Female,OBC,5,Medium,54.9,3.55,Medium,Medium,Yes,Secondary,Yes,No,No,No,2,Illiterate,Yes,1,0,0,1,16,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_005231,2020,SCH_064,Patan,Tribal,Female,ST,7,Low,94.2,16.4,High,Medium,Yes,Primary,Yes,Yes,No,No,5,Secondary,No,0,0,1,0,15,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006323,2020,SCH_089,Banaskantha,Urban,Male,SC,8,High,97.1,10.87,Medium,Low,No,Illiterate,Yes,Yes,Yes,No,7,Primary,No,0,0,1,0,34,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_010512,2019,SCH_115,Morbi,Tribal,Male,General,1,Medium,55.3,10.37,Low,Medium,Yes,Graduate,No,Yes,No,No,3,Secondary,Yes,1,0,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_003488,2020,SCH_101,Kutch,Tribal,Male,OBC,3,Low,50.1,4.89,Medium,High,Yes,Illiterate,Yes,No,Yes,Yes,8,Primary,Yes,0,0,0,1,49,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_010854,2025,SCH_180,Mehsana,Urban,Male,OBC,6,High,72.5,18.41,Low,Medium,Yes,Primary,No,Yes,No,No,7,Illiterate,Yes,0,0,1,0,18,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_008144,2019,SCH_082,Ahmedabad,Rural,Female,ST,5,Medium,84.4,0.58,Low,Low,No,Primary,Yes,Yes,No,No,7,Primary,Yes,0,0,0,0,30,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_004334,2020,SCH_180,Amreli,Urban,Female,OBC,8,Low,50.3,1.07,Medium,Low,No,Secondary,Yes,Yes,No,No,3,Secondary,Yes,0,0,0,1,17,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_005633,2023,SCH_139,Sabarkantha,Urban,Male,SC,6,Low,58.6,5.66,Low,Low,Yes,Graduate,No,No,No,No,5,Graduate,Yes,1,0,1,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_011601,2020,SCH_001,Dahod,Tribal,Female,ST,9,Medium,70.0,27.51,Medium,Medium,Yes,Secondary,Yes,Yes,Yes,No,8,Illiterate,No,0,1,1,0,48,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_009672,2023,SCH_135,Valsad,Tribal,Female,General,11,Low,72.3,1.97,High,High,Yes,Secondary,Yes,Yes,No,No,5,Primary,Yes,0,1,0,0,39,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_003071,2025,SCH_147,Junagadh,Rural,Female,General,6,Low,64.7,7.57,High,Medium,No,Primary,Yes,Yes,No,No,5,Illiterate,No,1,0,1,1,17,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_009854,2021,SCH_142,Rajkot,Rural,Male,General,2,High,53.9,11.03,Medium,Medium,Yes,Primary,Yes,No,No,No,7,Secondary,Yes,1,0,1,1,32,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_009963,2019,SCH_052,Bharuch,Urban,Female,OBC,4,Low,79.0,10.58,Medium,High,Yes,Graduate,Yes,Yes,No,No,3,Graduate,No,0,0,1,0,12,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_005956,2025,SCH_105,Sabarkantha,Rural,Male,General,8,Low,77.0,27.41,Low,Low,Yes,Secondary,Yes,Yes,Yes,No,2,Secondary,Yes,0,0,1,0,32,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_005654,2025,SCH_059,Jamnagar,Rural,Male,OBC,1,Very Low,83.0,15.31,Medium,High,No,Secondary,Yes,Yes,No,No,2,Secondary,Yes,0,0,1,0,21,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006799,2025,SCH_032,Jamnagar,Tribal,Male,General,8,Medium,72.1,6.94,Medium,Medium,Yes,Illiterate,Yes,Yes,Yes,No,7,Primary,Yes,0,0,1,0,36,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006741,2024,SCH_146,Surat,Rural,Female,General,5,Low,58.6,26.2,Low,Medium,Yes,Illiterate,Yes,No,No,No,3,Illiterate,Yes,0,0,1,1,41,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_003089,2025,SCH_020,Valsad,Urban,Male,ST,12,Very Low,56.8,3.0,Medium,Low,Yes,Illiterate,Yes,No,Yes,No,4,Secondary,No,0,1,0,1,62,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_001304,2019,SCH_082,Ahmedabad,Tribal,Male,SC,9,Very Low,74.6,13.19,Medium,Medium,Yes,Graduate,Yes,No,No,No,4,Illiterate,No,0,1,1,0,40,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_003571,2023,SCH_177,Banaskantha,Urban,Male,OBC,7,Low,74.7,3.18,High,High,Yes,Primary,No,No,No,No,3,Illiterate,Yes,0,0,0,0,20,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_005617,2025,SCH_113,Dahod,Tribal,Female,OBC,2,Very Low,68.7,10.54,Medium,Low,No,Primary,No,Yes,No,No,3,Primary,No,1,0,1,1,53,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_003022,2019,SCH_096,Vadodara,Urban,Male,SC,1,Medium,41.0,1.36,Low,Medium,Yes,Graduate,No,Yes,No,No,2,Primary,No,0,0,0,1,25,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_006780,2021,SCH_095,Mehsana,Rural,Male,OBC,11,High,44.9,8.99,Low,High,No,Primary,Yes,No,No,No,2,Illiterate,Yes,0,1,1,1,48,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_007826,2022,SCH_138,Anand,Urban,Female,OBC,4,Low,48.5,6.34,High,Medium,Yes,Illiterate,Yes,Yes,No,No,3,Illiterate,Yes,0,0,1,1,11,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_009223,2025,SCH_053,Morbi,Urban,Male,General,11,High,58.0,0.95,High,Medium,Yes,Secondary,Yes,No,Yes,No,8,Illiterate,Yes,0,1,0,1,55,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_009626,2023,SCH_175,Surat,Urban,Male,OBC,1,Low,66.6,6.55,Medium,High,No,Secondary,Yes,Yes,No,No,8,Secondary,Yes,0,0,1,1,30,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_011952,2023,SCH_164,Bhavnagar,Tribal,Female,General,12,Medium,57.7,26.28,Low,Medium,No,Primary,No,No,Yes,No,4,Secondary,No,1,1,1,1,64,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_007388,2024,SCH_046,Mehsana,Tribal,Male,SC,1,Very Low,53.9,6.76,Medium,High,Yes,Primary,Yes,No,No,No,4,Illiterate,Yes,1,0,1,1,44,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_008207,2025,SCH_136,Junagadh,Urban,Male,OBC,3,Medium,86.0,25.32,Medium,Low,Yes,Secondary,Yes,Yes,No,No,5,Illiterate,Yes,0,0,1,0,23,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_011779,2020,SCH_131,Rajkot,Rural,Male,General,6,High,68.7,14.87,Medium,Low,No,Primary,Yes,No,No,No,3,Secondary,No,0,0,1,1,34,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_009433,2022,SCH_082,Mehsana,Urban,Male,ST,2,Low,92.7,1.78,Medium,Medium,Yes,Primary,Yes,Yes,No,No,7,Illiterate,Yes,0,0,0,0,15,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_003209,2024,SCH_065,Junagadh,Urban,Male,ST,3,High,49.9,5.35,Medium,Medium,No,Graduate,Yes,Yes,No,No,5,Primary,Yes,1,0,1,1,24,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_010669,2024,SCH_102,Vadodara,Tribal,Male,General,3,Low,47.8,25.32,Low,High,Yes,Primary,Yes,Yes,No,No,5,Illiterate,Yes,0,0,1,1,41,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_007723,2025,SCH_099,Vadodara,Urban,Female,General,12,Low,41.4,25.86,Low,Low,Yes,Graduate,Yes,Yes,No,No,7,Illiterate,No,1,1,1,1,53,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_002528,2023,SCH_101,Gandhinagar,Tribal,Female,OBC,6,High,63.0,12.38,High,High,Yes,Primary,Yes,Yes,No,No,8,Graduate,Yes,0,0,1,1,44,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_007707,2020,SCH_071,Junagadh,Urban,Male,OBC,12,Medium,48.2,6.26,Medium,Medium,Yes,Illiterate,No,No,No,No,6,Primary,No,1,1,1,1,25,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_002589,2022,SCH_145,Ahmedabad,Rural,Male,SC,1,Very Low,58.7,4.44,High,Medium,Yes,Primary,Yes,No,Yes,No,5,Graduate,No,0,0,0,1,43,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_002634,2020,SCH_036,Bhavnagar,Urban,Male,OBC,4,High,96.2,11.34,Medium,Medium,Yes,Illiterate,Yes,Yes,No,No,8,Graduate,Yes,0,0,1,0,11,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_007074,2025,SCH_071,Kutch,Urban,Female,SC,3,Low,98.9,9.0,High,Medium,No,Graduate,Yes,No,No,No,6,Illiterate,No,0,0,1,0,14,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_000468,2020,SCH_073,Morbi,Tribal,Male,OBC,2,High,53.7,15.93,Medium,Medium,Yes,Secondary,Yes,Yes,No,No,8,Primary,No,1,0,1,1,36,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_006183,2020,SCH_031,Surat,Rural,Female,General,12,Low,76.1,25.13,Medium,Low,No,Primary,Yes,No,Yes,No,6,Illiterate,No,0,1,1,0,41,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_007311,2021,SCH_084,Kutch,Urban,Male,ST,3,High,75.4,7.68,Medium,Medium,Yes,Secondary,Yes,Yes,No,No,8,Secondary,No,0,0,1,0,19,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_009013,2024,SCH_052,Ahmedabad,Urban,Female,SC,3,Very Low,47.0,22.11,Medium,Low,Yes,Secondary,Yes,No,No,No,2,Illiterate,No,1,0,1,1,38,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_000107,2023,SCH_020,Dahod,Rural,Male,SC,5,Low,60.9,6.59,Low,Medium,Yes,Illiterate,No,Yes,Yes,No,8,Illiterate,No,0,0,1,1,45,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_007205,2020,SCH_078,Valsad,Urban,Female,General,9,Very Low,66.1,22.05,Medium,Low,Yes,Illiterate,Yes,No,No,No,8,Illiterate,No,0,1,1,1,47,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_010597,2019,SCH_126,Junagadh,Urban,Female,ST,6,Very Low,64.1,7.99,High,Low,No,Primary,Yes,Yes,No,Yes,2,Primary,No,1,0,1,1,43,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_006779,2022,SCH_152,Vadodara,Rural,Male,SC,5,High,73.6,24.01,Low,Medium,No,Secondary,Yes,Yes,Yes,No,7,Secondary,No,0,0,1,0,35,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_005260,2021,SCH_149,Patan,Urban,Female,SC,1,Low,63.5,16.21,Medium,Low,No,Illiterate,Yes,Yes,No,No,5,Primary,No,0,0,1,1,41,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_000412,2023,SCH_023,Patan,Rural,Male,SC,7,Low,73.1,18.96,High,High,Yes,Illiterate,Yes,No,Yes,No,8,Primary,No,0,0,1,0,35,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_005805,2023,SCH_007,Rajkot,Rural,Male,SC,3,Medium,44.0,9.38,High,Low,Yes,Graduate,Yes,Yes,No,No,6,Primary,No,0,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_010309,2020,SCH_033,Banaskantha,Tribal,Female,SC,2,Medium,64.8,14.7,Medium,Low,Yes,Secondary,Yes,No,Yes,No,5,Secondary,Yes,0,0,1,1,52,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_010146,2024,SCH_121,Junagadh,Urban,Male,General,1,Very Low,85.0,9.82,Medium,Medium,No,Secondary,No,No,Yes,No,6,Illiterate,No,0,0,1,0,38,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_003468,2024,SCH_044,Valsad,Tribal,Male,ST,3,High,72.9,14.36,High,Medium,Yes,Illiterate,Yes,No,No,No,8,Primary,Yes,0,0,1,0,18,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_009194,2021,SCH_106,Valsad,Urban,Female,ST,9,Low,81.3,3.2,Medium,High,Yes,Secondary,No,Yes,No,No,7,Primary,Yes,0,1,0,0,27,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_005667,2022,SCH_174,Anand,Rural,Male,OBC,8,Medium,57.5,25.61,Low,Low,Yes,Graduate,No,Yes,No,No,4,Primary,No,0,0,1,1,45,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_010170,2023,SCH_061,Mehsana,Urban,Male,ST,6,Medium,96.0,13.68,High,Medium,Yes,Illiterate,Yes,Yes,No,No,2,Graduate,Yes,0,0,1,0,14,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_009961,2023,SCH_109,Ahmedabad,Rural,Male,ST,1,Low,71.8,5.08,Medium,Medium,No,Secondary,Yes,Yes,Yes,No,8,Secondary,No,0,0,1,0,36,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_004094,2025,SCH_044,Junagadh,Urban,Female,SC,7,Low,96.2,25.79,Low,Medium,Yes,Graduate,Yes,No,No,No,3,Primary,No,1,0,1,0,24,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006734,2024,SCH_072,Ahmedabad,Rural,Female,OBC,6,High,67.8,18.12,Medium,High,Yes,Secondary,Yes,Yes,No,No,5,Secondary,No,0,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_005145,2024,SCH_073,Rajkot,Rural,Female,General,5,Very Low,64.0,22.03,High,Medium,Yes,Secondary,No,Yes,Yes,No,2,Illiterate,Yes,0,0,1,1,42,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_005713,2020,SCH_056,Morbi,Tribal,Female,OBC,10,Very Low,81.8,12.52,Medium,Medium,Yes,Secondary,Yes,Yes,No,No,4,Secondary,No,1,1,1,0,37,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_006649,2022,SCH_004,Sabarkantha,Rural,Female,General,12,Medium,69.4,14.97,Low,Low,Yes,Secondary,Yes,No,No,No,6,Primary,No,1,1,1,1,52,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_009483,2022,SCH_117,Kutch,Rural,Female,OBC,10,Medium,77.6,4.9,Medium,Medium,No,Secondary,Yes,Yes,Yes,No,7,Primary,No,0,1,0,0,28,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_009775,2021,SCH_152,Surat,Tribal,Female,SC,5,Low,68.7,21.42,Medium,High,Yes,Graduate,Yes,No,No,No,4,Primary,No,1,0,1,1,50,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_001863,2019,SCH_041,Gandhinagar,Rural,Male,OBC,7,Low,71.8,6.48,Medium,Medium,Yes,Illiterate,Yes,Yes,No,No,7,Secondary,Yes,0,0,1,0,18,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_011135,2022,SCH_114,Bharuch,Rural,Female,ST,5,Low,75.6,1.65,Medium,High,Yes,Primary,No,No,No,Yes,8,Primary,No,1,0,0,0,33,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_009057,2024,SCH_009,Dahod,Rural,Male,OBC,7,Low,93.4,19.29,Low,Low,Yes,Illiterate,Yes,No,No,No,4,Primary,No,0,0,1,0,41,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_004834,2022,SCH_009,Mehsana,Urban,Male,General,8,Medium,74.0,25.07,High,Medium,No,Illiterate,No,Yes,No,No,5,Illiterate,No,0,0,1,0,16,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_009628,2019,SCH_107,Patan,Rural,Female,OBC,4,Medium,53.9,25.02,High,Low,Yes,Secondary,Yes,Yes,No,No,3,Primary,No,0,0,1,1,38,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_009022,2022,SCH_027,Bharuch,Tribal,Male,OBC,8,Very Low,51.7,16.95,Medium,Medium,Yes,Primary,Yes,No,No,No,7,Secondary,Yes,0,0,1,1,45,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_008505,2025,SCH_092,Dahod,Urban,Female,SC,12,Very Low,45.2,10.07,Medium,High,No,Secondary,Yes,Yes,No,No,4,Illiterate,No,0,1,1,1,50,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_000030,2023,SCH_075,Banaskantha,Tribal,Male,OBC,5,Medium,84.7,3.64,Medium,Low,No,Secondary,No,No,No,No,4,Illiterate,No,0,0,0,0,20,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_010155,2020,SCH_023,Vadodara,Tribal,Female,OBC,8,Very Low,48.0,21.75,Low,Medium,No,Secondary,Yes,Yes,No,No,3,Illiterate,No,0,0,1,1,61,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_011330,2019,SCH_176,Banaskantha,Rural,Male,OBC,6,Low,96.2,6.0,Medium,Low,No,Secondary,No,No,No,No,4,Graduate,No,0,0,1,0,30,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_003932,2025,SCH_028,Surat,Rural,Female,OBC,5,Very Low,44.9,10.54,Medium,Low,Yes,Secondary,Yes,No,No,No,4,Illiterate,No,0,0,1,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_000569,2019,SCH_043,Sabarkantha,Urban,Male,OBC,11,Low,73.1,2.39,High,Low,No,Illiterate,Yes,Yes,Yes,No,4,Primary,No,0,1,0,0,31,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_005172,2019,SCH_007,Ahmedabad,Rural,Male,General,1,Medium,45.5,20.29,Medium,Medium,Yes,Primary,Yes,Yes,No,No,4,Illiterate,Yes,0,0,1,1,23,Low,NO,Academic Disengagement,Counselling Support,Low Priority
STU_GUJ_005408,2020,SCH_059,Surat,Rural,Male,OBC,6,Low,88.4,8.4,High,Low,No,Primary,Yes,No,No,No,5,Illiterate,No,0,0,1,0,23,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_001246,2019,SCH_109,Junagadh,Urban,Female,SC,3,Low,79.0,1.37,Medium,Low,No,Secondary,Yes,Yes,No,No,7,Secondary,No,0,0,0,0,19,Low,NO,Social Factor,Community Engagement,Low Priority
STU_GUJ_005681,2020,SCH_122,Dahod,Tribal,Female,OBC,9,Low,67.8,26.58,Low,High,No,Secondary,Yes,No,Yes,No,7,Primary,Yes,1,1,1,1,62,Medium,NO,Academic Disengagement,Counselling Support,Monitor
STU_GUJ_011458,2020,SCH_134,Bharuch,Urban,Male,OBC,7,Medium,90.8,20.67,Low,Medium,Yes,Illiterate,No,Yes,No,No,2,Illiterate,Yes,0,0,1,0,22,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_001459,2021,SCH_135,Sabarkantha,Urban,Female,SC,4,Medium,88.3,6.79,High,Low,Yes,Graduate,Yes,No,No,Yes,4,Secondary,No,0,0,1,0,30,Low,NO,Travel Constraint,Provide Transport,Low Priority
STU_GUJ_007371,2025,SCH_171,Junagadh,Tribal,Male,General,10,Low,73.0,26.84,High,Low,Yes,Primary,Yes,Yes,No,No,2,Illiterate,Yes,0,1,1,0,46,Medium,NO,Travel Constraint,Provide Transport,Monitor
STU_GUJ_001836,2023,SCH_122,Bhavnagar,Tribal,Female,ST,2,Very Low,79.8,1.84,Low,Low,No,Primary,Yes,Yes,No,No,2,Secondary,Yes,0,0,0,0,32,Low,NO,Economic Pressure,Provide Scholarship,Low Priority
