Academic_Year,School_ID,District,Area_Type,Gender,Caste_Category,Standard,Family_Income_Level,Attendance_Rate,Distance_To_School_km,Academic_Performance,Student_Interest_Level,Transport_Available,Parental_Education,Midday_Meal,Internet_Access,Working_Student,Disability_Status,Family_Size,Mother_Education,Scholarship_Status,Secondary_Level,Far_Distance,Low_Attendance,Risk_Score,Risk_Category,Alert_Flag,Dropout_Reason,Recommended_Action,Priority_Level
2024,SCH_060,Morbi,Urban,Male,OBC,7,Low,91.8,1.24,High,Medium,No,Graduate,Yes,No,No,No,7,Primary,No,0,0,0,16,Low,NO,Social Factor,Community Engagement,Low Priority
2022,SCH_143,Jamnagar,Urban,Male,SC,5,Low,91.1,6.43,Medium,Medium,Yes,Secondary,Yes,No,No,No,5,Primary,Yes,0,1,0,5,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_179,Amreli,Tribal,Male,OBC,3,Medium,46.8,20.36,Low,Low,No,Illiterate,No,Yes,No,No,7,Illiterate,No,0,1,1,44,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2025,SCH_113,Vadodara,Rural,Male,General,4,Medium,45.8,4.89,Medium,Low,Yes,Secondary,No,No,No,No,2,Illiterate,No,0,0,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_006,Ahmedabad,Rural,Female,OBC,12,Very Low,58.6,3.39,Medium,Low,No,Primary,Yes,No,No,No,7,Primary,No,1,0,1,48,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_034,Bharuch,Urban,Female,OBC,11,Medium,60.4,21.81,Medium,Medium,Yes,Illiterate,Yes,Yes,No,No,7,Illiterate,Yes,1,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_033,Ahmedabad,Rural,Male,ST,5,High,76.8,24.93,High,Medium,Yes,Illiterate,Yes,Yes,No,No,2,Illiterate,Yes,0,1,0,27,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_034,Kutch,Urban,Female,SC,9,High,53.1,22.59,Medium,Medium,Yes,Secondary,Yes,No,No,No,4,Illiterate,No,1,1,1,47,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_004,Anand,Urban,Male,SC,8,Very Low,49.4,27.92,Medium,High,No,Illiterate,No,Yes,No,No,5,Secondary,No,0,1,1,41,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_120,Sabarkantha,Rural,Male,OBC,3,Medium,52.6,17.11,Medium,Medium,Yes,Secondary,No,Yes,No,No,8,Illiterate,No,0,1,1,36,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_074,Rajkot,Urban,Male,SC,11,Low,56.8,3.21,Low,Medium,Yes,Primary,Yes,No,No,No,3,Primary,No,1,0,1,48,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_059,Gandhinagar,Urban,Female,OBC,12,Very Low,84.9,16.29,Low,High,Yes,Secondary,Yes,Yes,Yes,No,7,Secondary,No,1,1,0,40,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_010,Dahod,Rural,Female,General,6,Medium,43.3,4.69,Low,Medium,No,Graduate,Yes,No,No,No,4,Primary,No,0,0,1,36,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2023,SCH_097,Patan,Rural,Male,OBC,8,High,67.7,21.72,Medium,Medium,Yes,Secondary,No,Yes,No,No,6,Illiterate,No,0,1,1,33,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2020,SCH_047,Rajkot,Urban,Male,ST,1,Low,53.9,9.53,Low,Low,Yes,Graduate,Yes,No,No,No,3,Primary,Yes,0,1,1,44,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_025,Vadodara,Urban,Male,OBC,9,Low,61.6,26.8,Low,High,No,Graduate,Yes,No,No,No,8,Illiterate,No,1,1,1,48,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_019,Bhavnagar,Urban,Male,General,1,Low,68.0,13.18,Medium,Medium,Yes,Graduate,No,Yes,No,No,6,Secondary,No,0,1,1,19,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_100,Kutch,Urban,Female,SC,3,Medium,83.6,26.84,Medium,High,Yes,Secondary,Yes,Yes,No,No,2,Primary,No,0,1,0,25,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_102,Dahod,Tribal,Female,OBC,10,Very Low,53.7,15.02,Low,Medium,No,Secondary,Yes,Yes,No,No,8,Secondary,No,1,1,1,61,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_086,Gandhinagar,Rural,Female,OBC,3,High,90.0,26.55,Low,Medium,No,Primary,No,Yes,No,No,7,Illiterate,Yes,0,1,0,28,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_005,Surat,Tribal,Male,OBC,4,High,51.8,1.59,Medium,Low,Yes,Secondary,No,Yes,No,No,6,Secondary,Yes,0,0,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2023,SCH_160,Banaskantha,Rural,Male,OBC,3,Very Low,79.0,11.48,Medium,Medium,Yes,Illiterate,Yes,Yes,No,No,7,Secondary,No,0,1,0,31,Low,NO,Travel Constraint,Provide Transport,Low Priority
2021,SCH_134,Jamnagar,Tribal,Female,OBC,12,Low,79.6,3.21,Medium,Low,Yes,Secondary,Yes,No,No,No,5,Primary,No,1,0,0,41,Medium,NO,Social Factor,Community Engagement,Monitor
2022,SCH_164,Morbi,Urban,Female,ST,7,High,55.4,26.32,Medium,Medium,No,Graduate,No,Yes,No,No,4,Illiterate,Yes,0,1,1,41,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_046,Morbi,Tribal,Male,SC,4,Very Low,92.3,27.64,Medium,Medium,Yes,Secondary,No,Yes,No,No,8,Illiterate,Yes,0,1,0,30,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_031,Mehsana,Rural,Female,OBC,5,High,54.9,19.99,Medium,Medium,Yes,Graduate,Yes,Yes,No,No,5,Graduate,No,0,1,1,30,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2020,SCH_053,Navsari,Urban,Female,OBC,2,Low,88.3,19.34,Medium,Medium,No,Illiterate,Yes,No,No,No,3,Primary,Yes,0,1,0,14,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_065,Junagadh,Tribal,Male,OBC,2,Very Low,45.5,20.09,Medium,Low,No,Secondary,No,Yes,Yes,No,6,Secondary,No,0,1,1,50,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_023,Bharuch,Rural,Male,OBC,2,Very Low,54.0,15.64,High,Low,Yes,Graduate,Yes,No,No,No,2,Primary,Yes,0,1,1,25,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2024,SCH_028,Mehsana,Rural,Female,SC,12,Medium,49.9,13.29,Low,Low,Yes,Primary,Yes,Yes,No,No,5,Illiterate,No,1,1,1,43,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_114,Navsari,Urban,Female,SC,9,High,88.7,9.75,Medium,Low,Yes,Illiterate,Yes,No,No,No,5,Illiterate,No,1,1,0,33,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_076,Junagadh,Urban,Male,OBC,6,Medium,65.8,3.21,Medium,Medium,Yes,Illiterate,No,Yes,No,No,5,Illiterate,Yes,0,0,1,21,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2024,SCH_167,Valsad,Rural,Female,OBC,7,Medium,97.6,17.79,Low,High,Yes,Primary,Yes,No,No,No,4,Primary,Yes,0,1,0,17,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_121,Banaskantha,Rural,Female,ST,7,Very Low,81.8,20.39,High,High,Yes,Graduate,Yes,No,No,No,6,Illiterate,No,0,1,0,41,Medium,NO,Travel Constraint,Provide Transport,Monitor
2021,SCH_068,Bharuch,Tribal,Female,ST,10,Medium,57.9,27.45,Medium,High,No,Primary,Yes,Yes,No,No,6,Primary,No,1,1,1,53,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_131,Kutch,Rural,Male,OBC,8,Medium,42.4,1.64,High,Low,Yes,Primary,Yes,Yes,No,No,8,Illiterate,No,0,0,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2019,SCH_075,Valsad,Urban,Female,OBC,4,Low,45.7,5.66,Medium,Low,Yes,Secondary,Yes,Yes,No,No,3,Primary,No,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2020,SCH_056,Junagadh,Tribal,Male,SC,3,Very Low,50.1,13.03,Low,High,Yes,Primary,Yes,Yes,No,No,3,Graduate,No,0,1,1,47,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_121,Gandhinagar,Rural,Male,General,11,Low,44.6,0.25,Low,Medium,Yes,Primary,Yes,No,No,No,3,Primary,No,1,0,1,50,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2019,SCH_018,Kutch,Tribal,Female,OBC,12,Medium,88.2,13.2,Medium,Medium,Yes,Primary,Yes,Yes,No,No,6,Primary,Yes,1,1,0,50,Medium,NO,Travel Constraint,Provide Transport,Monitor
2021,SCH_046,Valsad,Rural,Male,ST,6,Medium,60.2,9.95,Low,Medium,Yes,Secondary,Yes,No,No,Yes,3,Primary,Yes,0,1,1,36,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2020,SCH_100,Surat,Urban,Female,OBC,10,Very Low,48.7,15.82,Medium,Low,No,Secondary,Yes,Yes,No,No,3,Primary,No,1,1,1,55,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_071,Valsad,Tribal,Male,ST,12,Very Low,58.8,7.45,High,Medium,Yes,Graduate,Yes,No,Yes,No,6,Primary,No,1,1,1,61,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2025,SCH_087,Bharuch,Rural,Male,General,12,Medium,94.9,5.31,Low,High,Yes,Illiterate,Yes,Yes,No,No,6,Secondary,No,1,1,0,33,Low,NO,Travel Constraint,Provide Transport,Low Priority
2024,SCH_053,Gandhinagar,Rural,Female,General,3,Very Low,64.4,7.75,Low,Medium,Yes,Primary,Yes,Yes,No,Yes,2,Primary,No,0,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2022,SCH_144,Patan,Rural,Male,General,12,Medium,76.6,7.08,High,Medium,No,Primary,No,No,No,No,6,Primary,Yes,1,1,0,33,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_006,Vadodara,Urban,Female,OBC,7,Very Low,51.4,5.46,High,High,No,Primary,Yes,Yes,No,No,8,Secondary,Yes,0,1,1,32,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2022,SCH_003,Rajkot,Rural,Female,SC,12,Very Low,73.1,19.75,Medium,Low,Yes,Primary,No,Yes,No,No,3,Illiterate,No,1,1,0,48,Medium,NO,Travel Constraint,Provide Transport,Monitor
2022,SCH_150,Navsari,Tribal,Female,ST,7,High,80.5,6.04,High,Low,Yes,Secondary,Yes,Yes,No,No,5,Graduate,No,0,1,0,35,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_118,Surat,Urban,Male,OBC,3,Very Low,74.3,24.33,High,High,No,Secondary,Yes,No,No,No,6,Illiterate,Yes,0,1,0,26,Low,NO,Travel Constraint,Provide Transport,Low Priority
2021,SCH_142,Jamnagar,Rural,Male,SC,9,Medium,66.6,25.36,Medium,High,Yes,Primary,Yes,No,Yes,No,7,Illiterate,No,1,1,1,54,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_037,Dahod,Rural,Female,General,7,Medium,84.6,14.76,Low,Medium,No,Illiterate,Yes,No,No,No,3,Illiterate,Yes,0,1,0,39,Low,NO,Travel Constraint,Provide Transport,Low Priority
2024,SCH_175,Valsad,Tribal,Female,SC,12,Low,84.4,22.73,Medium,Medium,Yes,Primary,Yes,No,No,Yes,8,Primary,Yes,1,1,0,44,Medium,NO,Travel Constraint,Provide Transport,Monitor
2020,SCH_050,Sabarkantha,Tribal,Male,SC,6,Low,77.5,2.82,High,Low,Yes,Illiterate,Yes,No,Yes,No,3,Secondary,No,0,0,0,37,Low,NO,Social Factor,Community Engagement,Low Priority
2025,SCH_123,Navsari,Rural,Male,OBC,4,Low,52.1,22.13,High,High,Yes,Illiterate,No,Yes,Yes,No,4,Graduate,No,0,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_179,Banaskantha,Tribal,Male,OBC,7,Medium,48.4,27.6,Medium,Medium,No,Illiterate,Yes,No,No,No,3,Secondary,Yes,0,1,1,33,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2019,SCH_094,Junagadh,Urban,Male,ST,4,Very Low,97.7,14.73,Medium,Medium,Yes,Illiterate,No,Yes,No,Yes,4,Illiterate,No,0,1,0,16,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_064,Rajkot,Rural,Male,General,3,Medium,58.1,18.15,Medium,Medium,No,Primary,Yes,Yes,No,No,7,Illiterate,No,0,1,1,26,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_075,Anand,Urban,Male,General,1,High,54.4,12.09,High,Low,No,Illiterate,Yes,No,No,No,5,Illiterate,No,0,1,1,38,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2020,SCH_022,Surat,Rural,Female,OBC,5,Very Low,62.2,5.27,Medium,Medium,Yes,Secondary,Yes,No,No,No,2,Primary,Yes,0,1,1,27,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2022,SCH_025,Anand,Urban,Female,ST,7,Very Low,96.8,27.78,High,High,Yes,Illiterate,Yes,No,No,No,8,Secondary,No,0,1,0,32,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_001,Patan,Rural,Female,General,2,Medium,48.2,17.42,Medium,Low,Yes,Secondary,Yes,Yes,No,No,5,Primary,Yes,0,1,1,43,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_057,Amreli,Rural,Female,SC,7,Medium,68.6,24.13,High,High,Yes,Graduate,No,No,No,No,7,Illiterate,Yes,0,1,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2024,SCH_174,Gandhinagar,Rural,Female,OBC,5,Medium,99.1,18.78,Medium,Medium,Yes,Secondary,Yes,No,No,No,4,Primary,No,0,1,0,11,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_136,Amreli,Rural,Female,General,2,Medium,68.8,5.12,High,Low,Yes,Primary,Yes,No,No,No,3,Primary,No,0,1,1,32,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2023,SCH_056,Surat,Rural,Female,OBC,3,Low,90.8,3.3,Medium,High,Yes,Illiterate,Yes,Yes,No,Yes,7,Primary,No,0,0,0,24,Low,NO,Social Factor,Community Engagement,Low Priority
2025,SCH_091,Gandhinagar,Urban,Female,SC,3,Very Low,87.0,14.55,High,Medium,Yes,Primary,Yes,No,No,No,2,Illiterate,Yes,0,1,0,12,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_162,Dahod,Urban,Female,OBC,7,Low,94.3,0.41,Low,Medium,Yes,Secondary,No,Yes,No,No,7,Primary,Yes,0,0,0,18,Low,NO,Social Factor,Community Engagement,Low Priority
2024,SCH_134,Bharuch,Rural,Female,SC,7,Low,63.9,11.16,Medium,Medium,Yes,Graduate,Yes,Yes,No,No,7,Graduate,Yes,0,1,1,31,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_163,Gandhinagar,Urban,Male,OBC,8,Very Low,63.5,20.75,Medium,Medium,No,Secondary,Yes,No,No,No,2,Graduate,No,0,1,1,46,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2019,SCH_051,Surat,Rural,Female,OBC,10,Medium,40.6,9.66,Medium,Medium,No,Secondary,Yes,No,No,No,7,Illiterate,Yes,1,1,1,60,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_050,Banaskantha,Tribal,Male,OBC,12,Low,48.1,13.25,Low,Medium,Yes,Secondary,Yes,No,Yes,No,7,Illiterate,Yes,1,1,1,56,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_078,Bhavnagar,Rural,Male,SC,12,Low,95.2,27.12,Low,Low,Yes,Primary,Yes,No,Yes,No,3,Illiterate,No,1,1,0,42,Medium,NO,Travel Constraint,Provide Transport,Monitor
2024,SCH_169,Dahod,Rural,Male,ST,7,Medium,96.8,10.85,Low,Medium,Yes,Illiterate,Yes,No,No,No,8,Primary,Yes,0,1,0,24,Low,NO,Travel Constraint,Provide Transport,Low Priority
2020,SCH_172,Anand,Rural,Male,General,8,Medium,56.5,26.15,Low,Low,Yes,Secondary,No,No,No,No,7,Secondary,Yes,0,1,1,43,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_102,Navsari,Urban,Female,General,4,Low,82.1,4.62,Medium,Medium,Yes,Illiterate,Yes,No,No,No,8,Illiterate,No,0,0,0,10,Low,NO,Social Factor,Community Engagement,Low Priority
2020,SCH_169,Patan,Tribal,Female,SC,11,Low,73.6,4.38,Medium,Low,Yes,Illiterate,No,Yes,No,No,3,Secondary,Yes,1,0,0,33,Low,NO,Social Factor,Community Engagement,Low Priority
2019,SCH_056,Rajkot,Urban,Female,General,3,Low,59.6,24.23,Low,Low,Yes,Primary,Yes,No,No,No,6,Illiterate,No,0,1,1,21,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2021,SCH_081,Banaskantha,Tribal,Male,General,8,Very Low,41.4,17.85,Medium,High,Yes,Illiterate,Yes,Yes,No,No,4,Illiterate,No,0,1,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2022,SCH_134,Bharuch,Rural,Female,General,3,Medium,82.4,21.18,Medium,Medium,No,Illiterate,Yes,Yes,No,Yes,2,Primary,Yes,0,1,0,24,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_126,Vadodara,Rural,Male,OBC,4,Medium,93.6,24.8,High,Medium,Yes,Illiterate,No,No,No,No,4,Secondary,No,0,1,0,14,Low,NO,Travel Constraint,Provide Transport,Low Priority
2023,SCH_138,Patan,Rural,Female,General,3,Medium,85.0,17.71,Low,Medium,No,Primary,Yes,No,No,No,5,Illiterate,No,0,1,0,23,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_038,Jamnagar,Rural,Female,ST,11,High,42.4,14.86,Medium,Medium,Yes,Secondary,No,Yes,No,No,3,Graduate,No,1,1,1,59,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_067,Valsad,Tribal,Male,SC,9,Very Low,56.6,12.36,Low,Medium,Yes,Secondary,Yes,No,No,No,8,Secondary,No,1,1,1,46,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_021,Morbi,Tribal,Female,General,11,Low,66.0,18.49,Low,Medium,No,Graduate,Yes,Yes,No,No,8,Secondary,No,1,1,1,42,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2019,SCH_091,Junagadh,Tribal,Male,General,7,Low,42.3,4.62,High,Low,No,Graduate,Yes,Yes,No,No,5,Primary,No,0,0,1,40,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2024,SCH_086,Patan,Urban,Female,SC,10,High,48.8,24.4,Low,Low,Yes,Graduate,No,Yes,No,No,2,Primary,No,1,1,1,47,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2025,SCH_169,Sabarkantha,Rural,Female,OBC,3,Medium,73.7,2.04,Medium,Low,Yes,Primary,Yes,No,No,No,4,Illiterate,Yes,0,0,0,14,Low,NO,Social Factor,Community Engagement,Low Priority
2023,SCH_162,Jamnagar,Urban,Male,OBC,10,Low,51.7,20.53,Low,High,Yes,Primary,Yes,Yes,Yes,Yes,8,Primary,No,1,1,1,42,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2025,SCH_131,Ahmedabad,Rural,Female,OBC,8,Low,60.2,0.56,Low,Low,No,Primary,No,Yes,No,No,8,Secondary,No,0,0,1,35,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2020,SCH_141,Navsari,Rural,Male,ST,11,High,85.6,1.8,Low,Medium,Yes,Graduate,Yes,Yes,No,No,5,Illiterate,Yes,1,0,0,31,Low,NO,Social Factor,Community Engagement,Low Priority
2022,SCH_101,Dahod,Urban,Male,ST,8,Low,71.3,19.15,Medium,Medium,No,Illiterate,No,Yes,No,No,2,Primary,No,0,1,0,26,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_169,Gandhinagar,Tribal,Male,ST,11,Medium,76.0,26.87,High,Medium,Yes,Primary,Yes,Yes,Yes,Yes,5,Secondary,Yes,1,1,0,46,Medium,NO,Travel Constraint,Provide Transport,Monitor
2025,SCH_091,Valsad,Urban,Female,General,11,Low,50.5,22.03,Medium,Medium,No,Illiterate,Yes,Yes,No,No,4,Primary,No,1,1,1,43,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_163,Anand,Rural,Male,OBC,8,Very Low,80.0,11.72,Medium,Medium,Yes,Primary,No,No,No,No,5,Illiterate,Yes,0,1,0,17,Low,NO,Travel Constraint,Provide Transport,Low Priority
2025,SCH_154,Bharuch,Rural,Male,General,9,Medium,58.5,1.08,High,Medium,No,Secondary,Yes,Yes,No,No,2,Illiterate,No,1,0,1,46,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_038,Jamnagar,Rural,Male,ST,10,Medium,89.1,19.08,Medium,Medium,No,Illiterate,Yes,No,No,No,2,Illiterate,Yes,1,1,0,42,Medium,NO,Travel Constraint,Provide Transport,Monitor
2019,SCH_114,Banaskantha,Tribal,Female,OBC,6,Low,94.0,25.27,Low,Medium,Yes,Primary,Yes,No,No,No,3,Graduate,Yes,0,1,0,32,Low,NO,Travel Constraint,Provide Transport,Low Priority
2021,SCH_072,Rajkot,Urban,Male,OBC,7,Medium,74.1,24.77,High,Medium,Yes,Secondary,Yes,No,No,No,8,Secondary,No,0,1,0,7,Low,NO,Travel Constraint,Provide Transport,Low Priority
2021,SCH_153,Surat,Urban,Male,OBC,9,Medium,53.3,13.24,Low,Low,Yes,Illiterate,Yes,Yes,No,No,8,Primary,Yes,1,1,1,39,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2023,SCH_132,Mehsana,Rural,Male,OBC,11,Very Low,44.5,20.09,Medium,Medium,Yes,Primary,Yes,Yes,No,No,7,Secondary,No,1,1,1,52,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2022,SCH_117,Surat,Rural,Male,OBC,1,Low,69.3,25.72,Medium,Low,Yes,Primary,Yes,Yes,Yes,No,8,Primary,No,0,1,1,50,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2019,SCH_106,Anand,Rural,Female,OBC,11,Very Low,68.9,23.47,Medium,Medium,Yes,Primary,Yes,No,Yes,No,7,Illiterate,Yes,1,1,1,59,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2021,SCH_016,Bharuch,Urban,Female,General,2,Very Low,42.3,7.3,High,Medium,Yes,Primary,Yes,No,No,No,6,Graduate,No,0,1,1,24,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2020,SCH_102,Dahod,Tribal,Male,General,6,Low,96.4,19.29,High,High,Yes,Graduate,Yes,Yes,No,No,5,Primary,Yes,0,1,0,20,Low,NO,Travel Constraint,Provide Transport,Low Priority
2021,SCH_113,Vadodara,Tribal,Female,General,9,High,57.7,8.73,High,Medium,Yes,Secondary,Yes,No,Yes,No,5,Secondary,No,1,1,1,56,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2024,SCH_024,Jamnagar,Tribal,Male,SC,6,Medium,41.0,25.1,High,High,Yes,Primary,No,Yes,No,No,5,Secondary,Yes,0,1,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2023,SCH_176,Surat,Urban,Female,OBC,12,Medium,87.5,4.46,High,Medium,No,Graduate,No,No,No,No,8,Primary,No,1,0,0,19,Low,NO,Social Factor,Community Engagement,Low Priority
2025,SCH_158,Gandhinagar,Rural,Female,General,8,Low,51.3,2.21,Medium,Medium,Yes,Primary,Yes,Yes,No,No,2,Secondary,No,0,0,1,31,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2022,SCH_039,Mehsana,Urban,Male,General,1,Low,55.6,23.99,Low,Medium,No,Primary,Yes,No,No,No,7,Illiterate,Yes,0,1,1,30,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2025,SCH_094,Banaskantha,Rural,Male,General,11,Very Low,81.9,27.65,Low,Low,No,Primary,Yes,Yes,Yes,No,8,Primary,No,1,1,0,60,Medium,NO,Travel Constraint,Provide Transport,Monitor
2020,SCH_005,Mehsana,Rural,Male,OBC,11,Low,57.1,4.54,Low,Medium,No,Secondary,Yes,Yes,No,Yes,4,Primary,Yes,1,0,1,44,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2023,SCH_158,Jamnagar,Tribal,Male,SC,5,Medium,63.2,5.73,Low,Low,No,Illiterate,Yes,No,No,No,7,Graduate,No,0,1,1,44,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2025,SCH_055,Banaskantha,Rural,Female,OBC,1,High,57.2,6.63,Low,High,Yes,Primary,Yes,Yes,No,No,7,Secondary,Yes,0,1,1,32,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2020,SCH_014,Gandhinagar,Rural,Female,General,4,Low,85.9,4.14,Low,Medium,Yes,Secondary,Yes,Yes,No,No,7,Secondary,No,0,0,0,23,Low,NO,Social Factor,Community Engagement,Low Priority
2024,SCH_020,Sabarkantha,Rural,Female,ST,8,Low,69.4,1.47,Medium,Low,No,Primary,Yes,No,No,No,6,Secondary,No,0,0,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2024,SCH_116,Valsad,Rural,Male,OBC,2,Medium,85.3,23.61,High,High,Yes,Illiterate,No,No,No,Yes,2,Secondary,Yes,0,1,0,19,Low,NO,Travel Constraint,Provide Transport,Low Priority
2020,SCH_122,Jamnagar,Rural,Male,General,7,Very Low,94.2,17.61,Low,High,No,Primary,Yes,Yes,Yes,No,2,Graduate,Yes,0,1,0,33,Low,NO,Travel Constraint,Provide Transport,Low Priority
2021,SCH_079,Patan,Tribal,Female,SC,7,Medium,40.4,18.66,Low,Low,Yes,Secondary,No,Yes,No,No,2,Graduate,No,0,1,1,51,Medium,NO,Academic Disengagement,Counselling Support,Monitor
2020,SCH_142,Jamnagar,Tribal,Male,General,11,High,91.1,4.2,Medium,Low,Yes,Graduate,No,No,No,No,8,Illiterate,No,1,0,0,39,Low,NO,Social Factor,Community Engagement,Low Priority
2019,SCH_147,Valsad,Urban,Male,OBC,3,Low,84.0,17.53,Medium,Low,Yes,Graduate,Yes,Yes,Yes,No,3,Illiterate,No,0,1,0,27,Low,NO,Travel Constraint,Provide Transport,Low Priority
2022,SCH_071,Bharuch,Rural,Male,ST,4,Low,49.9,4.24,High,High,Yes,Secondary,Yes,Yes,No,No,6,Illiterate,No,0,0,1,28,Low,NO,Academic Disengagement,Counselling Support,Low Priority
2022,SCH_105,Gandhinagar,Urban,Male,OBC,2,Low,74.2,20.97,Low,Medium,Yes,Illiterate,No,Yes,No,No,7,Graduate,No,0,1,0,19,Low,NO,Travel Constraint,Provide Transport,Low Priority
2019,SCH_143,Anand,Urban,Male,SC,11,Low,90.3,20.37,Low,High,No,Primary,No,Yes,No,No,8,Primary,No,1,1,0,34,Low,NO,Travel Constraint,Provide Transport,Low Priority
2024,SCH_052,Ahmedabad,Urban,Female,OBC,12,Low,76.4,4.55,Medium,Medium,No,Primary,Yes,Yes,Yes,No,8,Graduate,No,1,0,0,27,Low,NO,Social Factor,Community Engagement,Low Priority
